danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.733,0.274,10,-16.179,1,0.0465,0.754,0.0064,0.122,0.708,139.393,audio_features,2Mw6gwDUpsfKbdpBHeMym0,spotify:track:2Mw6gwDUpsfKbdpBHeMym0,https://api.spotify.com/v1/tracks/2Mw6gwDUpsfKbdpBHeMym0,https://api.spotify.com/v1/audio-analysis/2Mw6gwDUpsfKbdpBHeMym0,211133,4
0.723,0.531,4,-12.069,0,0.0367,0.367,4.19e-05,0.121,0.346,126.952,audio_features,2wy1OjMa8MmBVbDPqgSSzr,spotify:track:2wy1OjMa8MmBVbDPqgSSzr,https://api.spotify.com/v1/tracks/2wy1OjMa8MmBVbDPqgSSzr,https://api.spotify.com/v1/audio-analysis/2wy1OjMa8MmBVbDPqgSSzr,203940,4
0.7,0.563,4,-10.349,0,0.0399,0.29,0.0,0.122,0.38,126.915,audio_features,32QpaHptsfLd3PutmFMBZb,spotify:track:32QpaHptsfLd3PutmFMBZb,https://api.spotify.com/v1/tracks/32QpaHptsfLd3PutmFMBZb,https://api.spotify.com/v1/audio-analysis/32QpaHptsfLd3PutmFMBZb,203940,4
0.329,0.705,8,-8.559,1,0.0801,0.181,0.0125,0.265,0.241,133.276,audio_features,0QenQiXnBs7s9fBWGluD17,spotify:track:0QenQiXnBs7s9fBWGluD17,https://api.spotify.com/v1/tracks/0QenQiXnBs7s9fBWGluD17,https://api.spotify.com/v1/audio-analysis/0QenQiXnBs7s9fBWGluD17,263947,4
0.574,0.348,0,-14.419,0,0.0343,0.25,0.835,0.126,0.255,121.05,audio_features,5knOPI7pHkN9p7vvqrAUd9,spotify:track:5knOPI7pHkN9p7vvqrAUd9,https://api.spotify.com/v1/tracks/5knOPI7pHkN9p7vvqrAUd9,https://api.spotify.com/v1/audio-analysis/5knOPI7pHkN9p7vvqrAUd9,246330,4
0.68,0.354,9,-7.949,1,0.0334,0.724,0.0,0.0998,0.368,116.504,audio_features,4P9WXJ38FXhVkuGjX3j0qM,spotify:track:4P9WXJ38FXhVkuGjX3j0qM,https://api.spotify.com/v1/tracks/4P9WXJ38FXhVkuGjX3j0qM,https://api.spotify.com/v1/audio-analysis/4P9WXJ38FXhVkuGjX3j0qM,221643,4
0.648,0.24,7,-17.187,1,0.0392,0.92,0.882,0.108,0.147,110.143,audio_features,5Kflzo3rTAThgYtoCKDo97,spotify:track:5Kflzo3rTAThgYtoCKDo97,https://api.spotify.com/v1/tracks/5Kflzo3rTAThgYtoCKDo97,https://api.spotify.com/v1/audio-analysis/5Kflzo3rTAThgYtoCKDo97,220776,4
0.594,0.525,9,-6.657,1,0.0673,0.0303,0.86,0.21,0.269,168.992,audio_features,2KLjEaMWRfHMMWMQ75E7PJ,spotify:track:2KLjEaMWRfHMMWMQ75E7PJ,https://api.spotify.com/v1/tracks/2KLjEaMWRfHMMWMQ75E7PJ,https://api.spotify.com/v1/audio-analysis/2KLjEaMWRfHMMWMQ75E7PJ,201657,4
0.0,0.139,1,-16.816,1,0.0,0.955,0.0,0.0,0.0,0.0,audio_features,7v3rmZZMnySD0Lk4a7xDRa,spotify:track:7v3rmZZMnySD0Lk4a7xDRa,https://api.spotify.com/v1/tracks/7v3rmZZMnySD0Lk4a7xDRa,https://api.spotify.com/v1/audio-analysis/7v3rmZZMnySD0Lk4a7xDRa,4960,0
0.722,0.131,1,-20.386,0,0.815,0.894,0.0,0.183,0.507,118.757,audio_features,55GTUVJwm4YKhSQa3JsAI8,spotify:track:55GTUVJwm4YKhSQa3JsAI8,https://api.spotify.com/v1/tracks/55GTUVJwm4YKhSQa3JsAI8,https://api.spotify.com/v1/audio-analysis/55GTUVJwm4YKhSQa3JsAI8,83080,4
0.718,0.172,6,-16.956,1,0.895,0.914,0.0,0.224,0.484,107.755,audio_features,3JVUV0WI3z367QSsQpjC6x,spotify:track:3JVUV0WI3z367QSsQpjC6x,https://api.spotify.com/v1/tracks/3JVUV0WI3z367QSsQpjC6x,https://api.spotify.com/v1/audio-analysis/3JVUV0WI3z367QSsQpjC6x,74800,4
0.774,0.151,10,-18.488,1,0.938,0.918,0.0,0.208,0.434,61.401,audio_features,5URMZL1QzVmk27U5dLtKbz,spotify:track:5URMZL1QzVmk27U5dLtKbz,https://api.spotify.com/v1/tracks/5URMZL1QzVmk27U5dLtKbz,https://api.spotify.com/v1/audio-analysis/5URMZL1QzVmk27U5dLtKbz,99600,4
0.672,0.12,7,-19.292,1,0.918,0.874,0.0,0.166,0.488,70.85,audio_features,5OF7SoCxGrJmqNG1VUP3EV,spotify:track:5OF7SoCxGrJmqNG1VUP3EV,https://api.spotify.com/v1/tracks/5OF7SoCxGrJmqNG1VUP3EV,https://api.spotify.com/v1/audio-analysis/5OF7SoCxGrJmqNG1VUP3EV,53000,3
0.759,0.159,0,-16.75,1,0.931,0.877,0.0,0.117,0.647,93.91,audio_features,6ipEAOa55Az4PKKn8in3WW,spotify:track:6ipEAOa55Az4PKKn8in3WW,https://api.spotify.com/v1/tracks/6ipEAOa55Az4PKKn8in3WW,https://api.spotify.com/v1/audio-analysis/6ipEAOa55Az4PKKn8in3WW,53760,4
0.737,0.139,6,-20.574,1,0.875,0.912,0.0,0.191,0.452,120.13,audio_features,7ydjsNvlz05JJuH4RQxIq2,spotify:track:7ydjsNvlz05JJuH4RQxIq2,https://api.spotify.com/v1/tracks/7ydjsNvlz05JJuH4RQxIq2,https://api.spotify.com/v1/audio-analysis/7ydjsNvlz05JJuH4RQxIq2,106440,3
0.797,0.114,1,-18.821,1,0.924,0.915,0.0,0.112,0.417,67.376,audio_features,53EkoMeJeuAz0aFseEFWYk,spotify:track:53EkoMeJeuAz0aFseEFWYk,https://api.spotify.com/v1/tracks/53EkoMeJeuAz0aFseEFWYk,https://api.spotify.com/v1/audio-analysis/53EkoMeJeuAz0aFseEFWYk,86800,5
0.78,0.135,7,-18.261,1,0.939,0.901,0.0,0.144,0.475,56.298,audio_features,30NGz7G8xDqFw82WkXkRUT,spotify:track:30NGz7G8xDqFw82WkXkRUT,https://api.spotify.com/v1/tracks/30NGz7G8xDqFw82WkXkRUT,https://api.spotify.com/v1/audio-analysis/30NGz7G8xDqFw82WkXkRUT,81360,4
0.84,0.169,5,-18.111,1,0.935,0.878,0.0,0.245,0.575,94.503,audio_features,0hauuiJoAxtdf2XRYQDgTk,spotify:track:0hauuiJoAxtdf2XRYQDgTk,https://api.spotify.com/v1/tracks/0hauuiJoAxtdf2XRYQDgTk,https://api.spotify.com/v1/audio-analysis/0hauuiJoAxtdf2XRYQDgTk,33840,5
0.812,0.112,7,-16.739,1,0.83,0.944,0.0,0.112,0.476,63.914,audio_features,1DP6BzCIqIn1cLeEwV7Zlz,spotify:track:1DP6BzCIqIn1cLeEwV7Zlz,https://api.spotify.com/v1/tracks/1DP6BzCIqIn1cLeEwV7Zlz,https://api.spotify.com/v1/audio-analysis/1DP6BzCIqIn1cLeEwV7Zlz,62360,3
0.734,0.143,4,-15.507,0,0.777,0.921,0.0,0.229,0.429,73.857,audio_features,3wY7dcwLAEHFK1evQ6ejLD,spotify:track:3wY7dcwLAEHFK1evQ6ejLD,https://api.spotify.com/v1/tracks/3wY7dcwLAEHFK1evQ6ejLD,https://api.spotify.com/v1/audio-analysis/3wY7dcwLAEHFK1evQ6ejLD,45920,1
0.783,0.121,0,-17.569,1,0.916,0.934,0.0,0.183,0.384,67.929,audio_features,3t6fiV3lASCfaOhFfub1HK,spotify:track:3t6fiV3lASCfaOhFfub1HK,https://api.spotify.com/v1/tracks/3t6fiV3lASCfaOhFfub1HK,https://api.spotify.com/v1/audio-analysis/3t6fiV3lASCfaOhFfub1HK,45760,5
0.786,0.519,3,-9.94,1,0.0322,0.293,0.0,0.121,0.636,132.81,audio_features,0k96U8Gh1hCwpML5UpTpLt,spotify:track:0k96U8Gh1hCwpML5UpTpLt,https://api.spotify.com/v1/tracks/0k96U8Gh1hCwpML5UpTpLt,https://api.spotify.com/v1/audio-analysis/0k96U8Gh1hCwpML5UpTpLt,171494,4
0.736,0.424,3,-13.889,1,0.0934,0.0291,0.884,0.129,0.797,133.011,audio_features,0zyGiCmLsdvkF6dWmZNzEc,spotify:track:0zyGiCmLsdvkF6dWmZNzEc,https://api.spotify.com/v1/tracks/0zyGiCmLsdvkF6dWmZNzEc,https://api.spotify.com/v1/audio-analysis/0zyGiCmLsdvkF6dWmZNzEc,171494,4
0.509,0.534,0,-6.521,1,0.0377,0.366,0.0,0.126,0.222,153.631,audio_features,6TclHJk4cksX4lJ23OC83K,spotify:track:6TclHJk4cksX4lJ23OC83K,https://api.spotify.com/v1/tracks/6TclHJk4cksX4lJ23OC83K,https://api.spotify.com/v1/audio-analysis/6TclHJk4cksX4lJ23OC83K,223044,4
0.417,0.45,3,-6.198,1,0.0266,0.123,0.0,0.113,0.288,98.002,audio_features,5M4M2EeuYGaUuOipsU6Kad,spotify:track:5M4M2EeuYGaUuOipsU6Kad,https://api.spotify.com/v1/tracks/5M4M2EeuYGaUuOipsU6Kad,https://api.spotify.com/v1/audio-analysis/5M4M2EeuYGaUuOipsU6Kad,251884,4
0.431,0.423,4,-8.623,1,0.0349,0.122,3.45e-06,0.0889,0.291,176.858,audio_features,40xQHmOXKXYVBs6zk1og2z,spotify:track:40xQHmOXKXYVBs6zk1og2z,https://api.spotify.com/v1/tracks/40xQHmOXKXYVBs6zk1og2z,https://api.spotify.com/v1/audio-analysis/40xQHmOXKXYVBs6zk1og2z,214525,3
0.592,0.884,1,-3.689,1,0.0559,0.00156,0.0,0.0699,0.77,82.225,audio_features,16fkrhfhL1SPDQQ3Wc6APS,spotify:track:16fkrhfhL1SPDQQ3Wc6APS,https://api.spotify.com/v1/tracks/16fkrhfhL1SPDQQ3Wc6APS,https://api.spotify.com/v1/audio-analysis/16fkrhfhL1SPDQQ3Wc6APS,200029,4
0.263,0.307,3,-9.724,1,0.0295,0.71,7.48e-06,0.337,0.239,182.084,audio_features,0jejQy6Va4XDRc0ii5lQhh,spotify:track:0jejQy6Va4XDRc0ii5lQhh,https://api.spotify.com/v1/tracks/0jejQy6Va4XDRc0ii5lQhh,https://api.spotify.com/v1/audio-analysis/0jejQy6Va4XDRc0ii5lQhh,258025,3
0.45,0.764,2,-4.602,1,0.133,0.0182,0.0,0.272,0.356,153.348,audio_features,4m2OcqwBxN6G3knFgSyJGv,spotify:track:4m2OcqwBxN6G3knFgSyJGv,https://api.spotify.com/v1/tracks/4m2OcqwBxN6G3knFgSyJGv,https://api.spotify.com/v1/audio-analysis/4m2OcqwBxN6G3knFgSyJGv,168924,4
0.468,0.615,4,-10.125,1,0.0417,0.000304,0.363,0.0235,0.689,155.943,audio_features,3yzcEElDvrZ1H6xfZ49MRi,spotify:track:3yzcEElDvrZ1H6xfZ49MRi,https://api.spotify.com/v1/tracks/3yzcEElDvrZ1H6xfZ49MRi,https://api.spotify.com/v1/audio-analysis/3yzcEElDvrZ1H6xfZ49MRi,181264,4
0.473,0.666,4,-8.384,1,0.0827,0.00196,1.11e-06,0.112,0.764,156.146,audio_features,0cf6aPFSb7D1L7peasvhmi,spotify:track:0cf6aPFSb7D1L7peasvhmi,https://api.spotify.com/v1/tracks/0cf6aPFSb7D1L7peasvhmi,https://api.spotify.com/v1/audio-analysis/0cf6aPFSb7D1L7peasvhmi,181264,4
0.542,0.0876,0,-18.337,1,0.0394,0.955,0.0401,0.126,0.263,80.962,audio_features,1skeQ9BqEe076ZEW9Kc7gX,spotify:track:1skeQ9BqEe076ZEW9Kc7gX,https://api.spotify.com/v1/tracks/1skeQ9BqEe076ZEW9Kc7gX,https://api.spotify.com/v1/audio-analysis/1skeQ9BqEe076ZEW9Kc7gX,205648,4
0.547,0.0983,4,-18.372,0,0.0443,0.976,0.149,0.146,0.234,118.075,audio_features,35ARC3l7JjEtuno6roka9A,spotify:track:35ARC3l7JjEtuno6roka9A,https://api.spotify.com/v1/tracks/35ARC3l7JjEtuno6roka9A,https://api.spotify.com/v1/audio-analysis/35ARC3l7JjEtuno6roka9A,213686,4
0.54,0.135,3,-17.851,1,0.0511,0.966,0.471,0.0918,0.286,84.035,audio_features,6qCNvnspY2fOKw4ol5Nss6,spotify:track:6qCNvnspY2fOKw4ol5Nss6,https://api.spotify.com/v1/tracks/6qCNvnspY2fOKw4ol5Nss6,https://api.spotify.com/v1/audio-analysis/6qCNvnspY2fOKw4ol5Nss6,198692,4
0.499,0.0694,4,-19.111,1,0.0431,0.983,0.0788,0.0942,0.183,101.929,audio_features,0n6Z8Ym6v42JMvq8GGpVbT,spotify:track:0n6Z8Ym6v42JMvq8GGpVbT,https://api.spotify.com/v1/tracks/0n6Z8Ym6v42JMvq8GGpVbT,https://api.spotify.com/v1/audio-analysis/0n6Z8Ym6v42JMvq8GGpVbT,217538,4
0.433,0.13,5,-18.442,1,0.0454,0.917,0.479,0.0799,0.261,115.004,audio_features,3srAMbGlFHh3LVSnU7MPHU,spotify:track:3srAMbGlFHh3LVSnU7MPHU,https://api.spotify.com/v1/tracks/3srAMbGlFHh3LVSnU7MPHU,https://api.spotify.com/v1/audio-analysis/3srAMbGlFHh3LVSnU7MPHU,296386,4
0.18,0.122,4,-18.712,1,0.0464,0.949,0.0104,0.128,0.156,171.458,audio_features,6Ev3FpaTMH6TmZROVxquGR,spotify:track:6Ev3FpaTMH6TmZROVxquGR,https://api.spotify.com/v1/tracks/6Ev3FpaTMH6TmZROVxquGR,https://api.spotify.com/v1/audio-analysis/6Ev3FpaTMH6TmZROVxquGR,215556,3
0.496,0.0964,7,-18.073,1,0.0365,0.965,0.0846,0.168,0.393,89.937,audio_features,6jocWndvwSbqRBksofW9Uz,spotify:track:6jocWndvwSbqRBksofW9Uz,https://api.spotify.com/v1/tracks/6jocWndvwSbqRBksofW9Uz,https://api.spotify.com/v1/audio-analysis/6jocWndvwSbqRBksofW9Uz,175929,4
0.51,0.101,10,-18.357,0,0.0407,0.936,0.00127,0.069,0.415,89.0,audio_features,6OQrS6yoFaqEPxKENR1Trj,spotify:track:6OQrS6yoFaqEPxKENR1Trj,https://api.spotify.com/v1/tracks/6OQrS6yoFaqEPxKENR1Trj,https://api.spotify.com/v1/audio-analysis/6OQrS6yoFaqEPxKENR1Trj,215843,4
0.661,0.108,11,-17.125,0,0.052,0.855,0.129,0.0968,0.863,140.062,audio_features,1oFCoqvyWGYrjBzqUwGCSv,spotify:track:1oFCoqvyWGYrjBzqUwGCSv,https://api.spotify.com/v1/tracks/1oFCoqvyWGYrjBzqUwGCSv,https://api.spotify.com/v1/audio-analysis/1oFCoqvyWGYrjBzqUwGCSv,176403,4
0.515,0.592,7,-10.053,1,0.0264,0.00317,0.82,0.128,0.205,99.994,audio_features,1FFxzaF2yiC0bHziVbURVK,spotify:track:1FFxzaF2yiC0bHziVbURVK,https://api.spotify.com/v1/tracks/1FFxzaF2yiC0bHziVbURVK,https://api.spotify.com/v1/audio-analysis/1FFxzaF2yiC0bHziVbURVK,228588,4
0.794,0.741,4,-4.472,1,0.0456,0.0649,0.0,0.171,0.661,117.944,audio_features,1GjEZraby4E4hevkpItlok,spotify:track:1GjEZraby4E4hevkpItlok,https://api.spotify.com/v1/tracks/1GjEZraby4E4hevkpItlok,https://api.spotify.com/v1/audio-analysis/1GjEZraby4E4hevkpItlok,182333,4
0.554,0.548,11,-15.398,1,0.208,0.413,0.811,0.503,0.647,129.899,audio_features,3agULFKNB8cgNgz2MSM0B4,spotify:track:3agULFKNB8cgNgz2MSM0B4,https://api.spotify.com/v1/tracks/3agULFKNB8cgNgz2MSM0B4,https://api.spotify.com/v1/audio-analysis/3agULFKNB8cgNgz2MSM0B4,184126,3
0.596,0.851,5,-4.245,0,0.121,0.0358,3.19e-05,0.365,0.612,202.049,audio_features,1jVraDYXy7n4IF2jjo2wM2,spotify:track:1jVraDYXy7n4IF2jjo2wM2,https://api.spotify.com/v1/tracks/1jVraDYXy7n4IF2jjo2wM2,https://api.spotify.com/v1/audio-analysis/1jVraDYXy7n4IF2jjo2wM2,204013,4
0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,audio_features,46eqQnyvItTxMsLXcCLg4Q,spotify:track:46eqQnyvItTxMsLXcCLg4Q,https://api.spotify.com/v1/tracks/46eqQnyvItTxMsLXcCLg4Q,https://api.spotify.com/v1/audio-analysis/46eqQnyvItTxMsLXcCLg4Q,214480,4
0.739,0.762,0,-5.633,1,0.0486,0.171,0.0,0.107,0.744,104.0,audio_features,7dZhWG8NpPTeiOIgW5180W,spotify:track:7dZhWG8NpPTeiOIgW5180W,https://api.spotify.com/v1/tracks/7dZhWG8NpPTeiOIgW5180W,https://api.spotify.com/v1/audio-analysis/7dZhWG8NpPTeiOIgW5180W,200893,4
0.441,0.692,7,-5.427,0,0.128,0.359,1.94e-06,0.161,0.475,189.879,audio_features,77YjmiZjGIRDDNy50sM7pT,spotify:track:77YjmiZjGIRDDNy50sM7pT,https://api.spotify.com/v1/tracks/77YjmiZjGIRDDNy50sM7pT,https://api.spotify.com/v1/audio-analysis/77YjmiZjGIRDDNy50sM7pT,219560,4
0.674,0.778,8,-4.961,0,0.179,0.0774,0.0,0.308,0.492,118.039,audio_features,4VnjVlsMIyuEHGevZlFjh5,spotify:track:4VnjVlsMIyuEHGevZlFjh5,https://api.spotify.com/v1/tracks/4VnjVlsMIyuEHGevZlFjh5,https://api.spotify.com/v1/audio-analysis/4VnjVlsMIyuEHGevZlFjh5,203587,4
0.689,0.791,0,-5.194,0,0.053,0.023,0.0,0.0526,0.755,95.04,audio_features,5e41JKrN6lvdsgLAclQat9,spotify:track:5e41JKrN6lvdsgLAclQat9,https://api.spotify.com/v1/tracks/5e41JKrN6lvdsgLAclQat9,https://api.spotify.com/v1/audio-analysis/5e41JKrN6lvdsgLAclQat9,210573,4
0.642,0.577,0,-7.692,1,0.0366,0.424,2.71e-06,0.0779,0.314,99.977,audio_features,4CaeFYhrDsKEBfYiQLM8qd,spotify:track:4CaeFYhrDsKEBfYiQLM8qd,https://api.spotify.com/v1/tracks/4CaeFYhrDsKEBfYiQLM8qd,https://api.spotify.com/v1/audio-analysis/4CaeFYhrDsKEBfYiQLM8qd,213093,4
0.702,0.663,3,-5.533,1,0.109,0.181,0.0,0.154,0.468,91.989,audio_features,4dqsFJk9PRM7fHmeVnfPvD,spotify:track:4dqsFJk9PRM7fHmeVnfPvD,https://api.spotify.com/v1/tracks/4dqsFJk9PRM7fHmeVnfPvD,https://api.spotify.com/v1/audio-analysis/4dqsFJk9PRM7fHmeVnfPvD,216880,4
0.714,0.837,6,-3.252,1,0.0398,0.177,2.09e-05,0.114,0.479,112.009,audio_features,6C1l7XRVbQLYlNfnLV8DCn,spotify:track:6C1l7XRVbQLYlNfnLV8DCn,https://api.spotify.com/v1/tracks/6C1l7XRVbQLYlNfnLV8DCn,https://api.spotify.com/v1/audio-analysis/6C1l7XRVbQLYlNfnLV8DCn,203533,4
0.792,0.907,1,-3.237,1,0.161,0.0246,7.27e-06,0.045,0.69,115.031,audio_features,0EngTKBT8rSmkhFRNQ0gk6,spotify:track:0EngTKBT8rSmkhFRNQ0gk6,https://api.spotify.com/v1/tracks/0EngTKBT8rSmkhFRNQ0gk6,https://api.spotify.com/v1/audio-analysis/0EngTKBT8rSmkhFRNQ0gk6,191133,4
0.715,0.521,0,-6.456,1,0.0449,0.133,0.0,0.0791,0.144,90.992,audio_features,0itGZCNfKx63UTj3BIuTD0,spotify:track:0itGZCNfKx63UTj3BIuTD0,https://api.spotify.com/v1/tracks/0itGZCNfKx63UTj3BIuTD0,https://api.spotify.com/v1/audio-analysis/0itGZCNfKx63UTj3BIuTD0,212627,4
0.544,0.872,6,-6.119,1,0.314,0.184,0.000121,0.109,0.482,89.543,audio_features,2F8VjAsV3y47IBpT6T34Bp,spotify:track:2F8VjAsV3y47IBpT6T34Bp,https://api.spotify.com/v1/tracks/2F8VjAsV3y47IBpT6T34Bp,https://api.spotify.com/v1/audio-analysis/2F8VjAsV3y47IBpT6T34Bp,177267,4
0.613,0.766,8,-8.143,1,0.0392,0.00108,0.713,0.0254,0.889,168.05,audio_features,079gHgznCBdeQRCanAXyyt,spotify:track:079gHgznCBdeQRCanAXyyt,https://api.spotify.com/v1/tracks/079gHgznCBdeQRCanAXyyt,https://api.spotify.com/v1/audio-analysis/079gHgznCBdeQRCanAXyyt,201038,4
0.534,0.366,10,-11.307,1,0.0308,0.773,0.000343,0.113,0.307,86.956,audio_features,3jK42M9g1iTF8lXgPPVZ82,spotify:track:3jK42M9g1iTF8lXgPPVZ82,https://api.spotify.com/v1/tracks/3jK42M9g1iTF8lXgPPVZ82,https://api.spotify.com/v1/audio-analysis/3jK42M9g1iTF8lXgPPVZ82,378866,4
0.711,0.419,2,-12.495,1,0.0286,0.467,0.0021,0.091,0.223,90.965,audio_features,46R9OXE6gi4KW2dfbm2h8S,spotify:track:46R9OXE6gi4KW2dfbm2h8S,https://api.spotify.com/v1/tracks/46R9OXE6gi4KW2dfbm2h8S,https://api.spotify.com/v1/audio-analysis/46R9OXE6gi4KW2dfbm2h8S,340240,4
0.455,0.437,2,-13.106,1,0.0299,0.66,0.00649,0.088,0.376,84.887,audio_features,3S9E8vcgyMetYbOErZ7o31,spotify:track:3S9E8vcgyMetYbOErZ7o31,https://api.spotify.com/v1/tracks/3S9E8vcgyMetYbOErZ7o31,https://api.spotify.com/v1/audio-analysis/3S9E8vcgyMetYbOErZ7o31,325520,4
0.324,0.142,0,-15.596,1,0.0392,0.932,9.12e-06,0.147,0.187,78.925,audio_features,0ncBMJLtsz43YLZu7hj3ql,spotify:track:0ncBMJLtsz43YLZu7hj3ql,https://api.spotify.com/v1/tracks/0ncBMJLtsz43YLZu7hj3ql,https://api.spotify.com/v1/audio-analysis/0ncBMJLtsz43YLZu7hj3ql,273853,4
0.746,0.416,2,-12.344,1,0.0315,0.637,0.00197,0.11,0.293,124.972,audio_features,0Jc8BHi8ioPQvkV7uGGHxV,spotify:track:0Jc8BHi8ioPQvkV7uGGHxV,https://api.spotify.com/v1/tracks/0Jc8BHi8ioPQvkV7uGGHxV,https://api.spotify.com/v1/audio-analysis/0Jc8BHi8ioPQvkV7uGGHxV,237613,4
0.331,0.0908,3,-13.172,1,0.0322,0.896,5.29e-06,0.125,0.172,106.868,audio_features,6jYLMfq7kUsBZBbIglymcl,spotify:track:6jYLMfq7kUsBZBbIglymcl,https://api.spotify.com/v1/tracks/6jYLMfq7kUsBZBbIglymcl,https://api.spotify.com/v1/audio-analysis/6jYLMfq7kUsBZBbIglymcl,329040,3
0.746,0.366,7,-13.274,1,0.0248,0.655,0.00234,0.103,0.35,101.993,audio_features,3QhhVecS41tIeuUK7pJfes,spotify:track:3QhhVecS41tIeuUK7pJfes,https://api.spotify.com/v1/tracks/3QhhVecS41tIeuUK7pJfes,https://api.spotify.com/v1/audio-analysis/3QhhVecS41tIeuUK7pJfes,279760,4
0.629,0.455,1,-12.388,1,0.0377,0.629,0.0598,0.111,0.27,80.996,audio_features,7iF0PpwmqQAC4KJ9ywyp2i,spotify:track:7iF0PpwmqQAC4KJ9ywyp2i,https://api.spotify.com/v1/tracks/7iF0PpwmqQAC4KJ9ywyp2i,https://api.spotify.com/v1/audio-analysis/7iF0PpwmqQAC4KJ9ywyp2i,228840,4
0.443,0.113,1,-12.183,1,0.0421,0.888,0.0,0.107,0.237,145.001,audio_features,6GNw5r0RReU8Js9OBcNJDh,spotify:track:6GNw5r0RReU8Js9OBcNJDh,https://api.spotify.com/v1/tracks/6GNw5r0RReU8Js9OBcNJDh,https://api.spotify.com/v1/audio-analysis/6GNw5r0RReU8Js9OBcNJDh,260866,3
0.577,0.586,3,-10.412,1,0.0295,0.703,0.000576,0.102,0.499,85.985,audio_features,4CNmmEitDRD6XXzO7uGRaa,spotify:track:4CNmmEitDRD6XXzO7uGRaa,https://api.spotify.com/v1/tracks/4CNmmEitDRD6XXzO7uGRaa,https://api.spotify.com/v1/audio-analysis/4CNmmEitDRD6XXzO7uGRaa,246840,4
0.177,0.14,1,-14.773,1,0.0351,0.899,0.00349,0.11,0.139,79.282,audio_features,7Jb3Yf7H8Yjaqb7WwyusFY,spotify:track:7Jb3Yf7H8Yjaqb7WwyusFY,https://api.spotify.com/v1/tracks/7Jb3Yf7H8Yjaqb7WwyusFY,https://api.spotify.com/v1/audio-analysis/7Jb3Yf7H8Yjaqb7WwyusFY,298253,4
0.296,0.136,7,-15.001,1,0.0406,0.899,0.000364,0.104,0.156,72.671,audio_features,4YuqgylvVbjMeliZh2c0y3,spotify:track:4YuqgylvVbjMeliZh2c0y3,https://api.spotify.com/v1/tracks/4YuqgylvVbjMeliZh2c0y3,https://api.spotify.com/v1/audio-analysis/4YuqgylvVbjMeliZh2c0y3,354040,3
0.498,0.65,4,-11.127,1,0.0279,0.413,0.926,0.0768,0.246,131.992,audio_features,6aOJV6eoCdn3TFQMiPw8CO,spotify:track:6aOJV6eoCdn3TFQMiPw8CO,https://api.spotify.com/v1/tracks/6aOJV6eoCdn3TFQMiPw8CO,https://api.spotify.com/v1/audio-analysis/6aOJV6eoCdn3TFQMiPw8CO,243920,4
0.415,0.858,1,-5.599,1,0.0851,0.000334,0.0,0.201,0.753,194.129,audio_features,5qU6ipLsQpP3YqbFjdzegS,spotify:track:5qU6ipLsQpP3YqbFjdzegS,https://api.spotify.com/v1/tracks/5qU6ipLsQpP3YqbFjdzegS,https://api.spotify.com/v1/audio-analysis/5qU6ipLsQpP3YqbFjdzegS,170722,4
0.468,0.615,4,-10.125,1,0.0417,0.000304,0.363,0.0235,0.689,155.943,audio_features,1EMwkatRbLQO6Ig56jDeCu,spotify:track:1EMwkatRbLQO6Ig56jDeCu,https://api.spotify.com/v1/tracks/1EMwkatRbLQO6Ig56jDeCu,https://api.spotify.com/v1/audio-analysis/1EMwkatRbLQO6Ig56jDeCu,181264,4
0.473,0.666,4,-8.384,1,0.0827,0.00196,1.11e-06,0.112,0.764,156.146,audio_features,6K4N7O9VmCYVNlmkCcZsFe,spotify:track:6K4N7O9VmCYVNlmkCcZsFe,https://api.spotify.com/v1/tracks/6K4N7O9VmCYVNlmkCcZsFe,https://api.spotify.com/v1/audio-analysis/6K4N7O9VmCYVNlmkCcZsFe,181264,4
0.647,0.854,2,-8.159,1,0.0398,0.23,0.528,0.0823,0.0671,130.019,audio_features,5aYAFbdlG9ljCTv4L1EUAX,spotify:track:5aYAFbdlG9ljCTv4L1EUAX,https://api.spotify.com/v1/tracks/5aYAFbdlG9ljCTv4L1EUAX,https://api.spotify.com/v1/audio-analysis/5aYAFbdlG9ljCTv4L1EUAX,197801,4
0.615,0.858,8,-3.622,1,0.0724,0.154,0.0,0.348,0.417,129.848,audio_features,06OWOreEav6no5Mr3Sbz8J,spotify:track:06OWOreEav6no5Mr3Sbz8J,https://api.spotify.com/v1/tracks/06OWOreEav6no5Mr3Sbz8J,https://api.spotify.com/v1/audio-analysis/06OWOreEav6no5Mr3Sbz8J,157949,4
0.683,0.872,8,-6.049,1,0.0514,0.00296,0.0945,0.349,0.405,130.086,audio_features,3uvvTqLb7ZAOIV6XPiO1iC,spotify:track:3uvvTqLb7ZAOIV6XPiO1iC,https://api.spotify.com/v1/tracks/3uvvTqLb7ZAOIV6XPiO1iC,https://api.spotify.com/v1/audio-analysis/3uvvTqLb7ZAOIV6XPiO1iC,157949,4
